edition,round,score,home_team,away_team,url,city,year,home_result,away_result,result,date
1994-USA,group_stage,1-1 (0-1),Germany,Spain,1994_USA_FS.htm#479-WC-94-I,Chicago,1994,1.0,1.0,draw,
1994-USA,group_stage,3-0 (2-0),Nigeria,Bulgaria,1994_USA_FS.htm#484-WC-94-I,Dallas,1994,3.0,0.0,Nigeria,
1994-USA,group_stage,1-4 (1-1),Romania,Switzerland,1994_USA_FS.htm#467-WC-94-I,Detroit,1994,1.0,4.0,Switzerland,
1994-USA,group_stage,2-1 (1-0),United States,Colombia,1994_USA_FS.htm#468-WC-94-I,Los Angeles,1994,2.0,1.0,United States,
1994-USA,group_stage,1-0 (0-0),Italy,Norway,1994_USA_FS.htm#491-WC-94-I,New_York,1994,1.0,0.0,Italy,
1994-USA,group_stage,0-0 (0-0),South Korea,Bolivia,1994_USA_FS.htm#480-WC-94-I,Boston,1994,0.0,0.0,draw,
1994-USA,group_stage,2-1 (1-0),Mexico,Ireland,1994_USA_FS.htm#492-WC-94-I,Orlando,1994,2.0,1.0,Mexico,
1994-USA,group_stage,3-0 (1-0),Brazil,Cameroon,1994_USA_FS.htm#473-WC-94-I,San_Francisco,1994,3.0,0.0,Brazil,
1994-USA,group_stage,3-1 (1-1),Sweden,Russia,1994_USA_FS.htm#474-WC-94-I,Detroit,1994,3.0,1.0,Sweden,
1994-USA,group_stage,2-1 (2-1),Saudi Arabia,Morocco,1994_USA_FS.htm#497-WC-94-I,New_York,1994,2.0,1.0,Saudi Arabia,
1994-USA,group_stage,1-0 (0-0),Belgium,Netherlands,1994_USA_FS.htm#498-WC-94-I,Orlando,1994,1.0,0.0,Belgium,
1994-USA,group_stage,2-1 (2-1),Argentina,Nigeria,1994_USA_FS.htm#485-WC-94-I,Boston,1994,2.0,1.0,Argentina,
1994-USA,group_stage,4-0 (1-0),Bulgaria,Greece,1994_USA_FS.htm#486-WC-94-I,Chicago,1994,4.0,0.0,Bulgaria,
1994-USA,group_stage,0-2 (0-1),Switzerland,Colombia,1994_USA_FS.htm#469-WC-94-I,San_Francisco,1994,0.0,2.0,Colombia,
1994-USA,group_stage,0-1 (0-1),United States,Romania,1994_USA_FS.htm#470-WC-94-I,Los Angeles,1994,0.0,1.0,Romania,
1994-USA,group_stage,1-3 (0-1),Bolivia,Spain,1994_USA_FS.htm#481-WC-94-I,Chicago,1994,1.0,3.0,Spain,
1994-USA,group_stage,3-2 (3-0),Germany,South Korea,1994_USA_FS.htm#482-WC-94-I,Dallas,1994,3.0,2.0,Germany,
1994-USA,group_stage,1-1 (0-0),Italy,Mexico,1994_USA_FS.htm#493-WC-94-I,Washington,1994,1.0,1.0,draw,
1994-USA,group_stage,0-0 (0-0),Ireland,Norway,1994_USA_FS.htm#494-WC-94-I,New_York,1994,0.0,0.0,draw,
1994-USA,group_stage,6-1 (3-0),Russia,Cameroon,1994_USA_FS.htm#475-WC-94-I,San_Francisco,1994,6.0,1.0,Russia,
1994-USA,group_stage,1-1 (0-1),Brazil,Sweden,1994_USA_FS.htm#476-WC-94-I,Detroit,1994,1.0,1.0,draw,
1994-USA,group_stage,0-1 (0-1),Belgium,Saudi Arabia,1994_USA_FS.htm#499-WC-94-I,Washington,1994,0.0,1.0,Saudi Arabia,
1994-USA,group_stage,1-2 (0-1),Morocco,Netherlands,1994_USA_FS.htm#500-WC-94-I,Orlando,1994,1.0,2.0,Netherlands,
1994-USA,group_stage,0-2 (0-0),Argentina,Bulgaria,1994_USA_FS.htm#487-WC-94-I,Dallas,1994,0.0,2.0,Bulgaria,
1994-USA,group_stage,0-2 (0-1),Greece,Nigeria,1994_USA_FS.htm#488-WC-94-I,Boston,1994,0.0,2.0,Nigeria,
1994-USA,round_of_16,3-2 (3-1),Germany,Belgium,1994_USA_FS.htm#501-WC-94-II,Chicago,1994,3.0,2.0,Germany,
1994-USA,round_of_16,3-0 (1-0),Spain,Switzerland,1994_USA_FS.htm#502-WC-94-II,Washington,1994,3.0,0.0,Spain,
1994-USA,round_of_16,1-3 (0-1),Saudi Arabia,Sweden,1994_USA_FS.htm#503-WC-94-II,Dallas,1994,1.0,3.0,Sweden,
1994-USA,round_of_16,3-2 (2-1),Romania,Argentina,1994_USA_FS.htm#504-WC-94-II,Los Angeles,1994,3.0,2.0,Romania,
1994-USA,round_of_16,2-0 (2-0),Netherlands,Ireland,1994_USA_FS.htm#505-WC-94-II,Orlando,1994,2.0,0.0,Netherlands,
1994-USA,round_of_16,1-0 (0-0),Brazil,United States,1994_USA_FS.htm#506-WC-94-II,San_Francisco,1994,1.0,0.0,Brazil,
1994-USA,round_of_16,1-2 (1-0) (a.e.t.),Nigeria,Italy,1994_USA_FS.htm#507-WC-94-II,Boston,1994,1.0,2.0,Italy,
1994-USA,round_of_16,1-1 (1-1) (a.e.t.) (p.k.),Mexico,Bulgaria,1994_USA_FS.htm#508-WC-94-II,New_York,1994,1.0,1.0,draw,
1994-USA,quarter_final,2-1 (1-0),Italy,Spain,1994_USA_FS.htm#509-WC-94-III,Boston,1994,2.0,1.0,Italy,
1994-USA,quarter_final,2-3 (0-0),Netherlands,Brazil,1994_USA_FS.htm#510-WC-94-III,Dallas,1994,2.0,3.0,Brazil,
1994-USA,quarter_final,2-1 (0-0),Bulgaria,Germany,1994_USA_FS.htm#511-WC-94-III,New_York,1994,2.0,1.0,Bulgaria,
1994-USA,quarter_final,2-2 (0-0) (a.e.t.) (p.k.),Romania,Sweden,1994_USA_FS.htm#512-WC-94-III,San_Francisco,1994,2.0,2.0,draw,
1994-USA,semi_final,1-2 (1-2),Bulgaria,Italy,1994_USA_FS.htm#513-WC-94-IV,New_York,1994,1.0,2.0,Italy,
1994-USA,semi_final,0-1 (0-0),Sweden,Brazil,1994_USA_FS.htm#514-WC-94-IV,Los Angeles,1994,0.0,1.0,Brazil,
1994-USA,third_place,4-0 (4-0),Sweden,Bulgaria,1994_USA_FS.htm#515-WC-94-V,Los Angeles,1994,4.0,0.0,Sweden,
1994-USA,final,0-0 (0-0) (a.e.t.) (p.k.),Brazil,Italy,1994_USA_FS.htm#516-WC-94-VI,Los Angeles,1994,0.0,0.0,draw,
1998-FRANCE,qualification,3-3 (2-2),Dominica,Antigua and Barbuda,1998_FRANCE_PR.htm,Roseau,1996,3.0,3.0,draw,
1998-FRANCE,qualification,3-2 (1-0),Dominican Republic,Aruba,1998_FRANCE_PR.htm,Santo Domingo,1996,3.0,2.0,Dominican Republic,
1998-FRANCE,qualification,1-2 (1-0),Guyana,Grenada,1998_FRANCE_PR.htm,Georgetown,1996,1.0,2.0,Grenada,
1998-FRANCE,qualification,1-3 (0-1),Antigua and Barbuda,Dominica,1998_FRANCE_PR.htm,St_Johns,1996,1.0,3.0,Dominica,
1998-FRANCE,qualification,1-3 (1-1),Aruba,Dominican Republic,1998_FRANCE_PR.htm,Oranjestad,1996,1.0,3.0,Dominican Republic,
1998-FRANCE,qualification,0-1 (0-0),Surinam,Jamaica,1998_FRANCE_PR.htm,Paramaribo,1996,0.0,1.0,Jamaica,
1998-FRANCE,qualification,6-0 (2-0),Grenada,Guayana,1998_FRANCE_PR.htm,St_Georges,1996,6.0,0.0,Grenada,
1998-FRANCE,qualification,1-0 (0-0),Jamaica,Surinam,1998_FRANCE_PR.htm,Kingston,1996,1.0,0.0,Jamaica,
1998-FRANCE,qualification,3-1 (3-0),Serbia,Faroe Islands,1998_FRANCE_PR.htm,Belgrade,1996,3.0,1.0,Serbia,
1998-FRANCE,qualification,3-0 (1-0),Macedonia,Liechtenstein,1998_FRANCE_PR.htm,Skopje,1996,3.0,0.0,Macedonia,
1998-FRANCE,qualification,3-1 (2-1),Argentina,Bolivia,1998_FRANCE_PR.htm,Buenos Aires,1996,3.0,1.0,Argentina,
1998-FRANCE,qualification,0-2 (0-0),Venezuela,Uruguay,1998_FRANCE_PR.htm,Caracas,1996,0.0,2.0,Uruguay,
1998-FRANCE,qualification,1-0 (0-0),Colombia,Paraguay,1998_FRANCE_PR.htm,Barranquilla,1996,1.0,0.0,Colombia,
1998-FRANCE,qualification,4-1 (0-0),Ecuador,Peru,1998_FRANCE_PR.htm,Guayaquil,1996,4.0,1.0,Ecuador,
1998-FRANCE,qualification,2-1 (1-1),Dominican Republic,Dutch Antilles,1998_FRANCE_PR.htm,Santo Domingo,1996,2.0,1.0,Dominican Republic,
1998-FRANCE,qualification,1-2 (0-1),Puerto Rico,Saint Vincent & The Grenadines,1998_FRANCE_PR.htm,BayamA3n,1996,1.0,2.0,Saint Vincent & The Grenadines,
1998-FRANCE,qualification,5-1 (4-0),Saint Kitts & Nevis,Saint Lucia,1998_FRANCE_PR.htm,Basseterre,1996,5.0,1.0,Saint Kitts & Nevis,
1998-FRANCE,qualification,0-1 (0-1),Nicaragua,Guatemala,1998_FRANCE_PR.htm,Diriamba,1996,0.0,1.0,Guatemala,
1998-FRANCE,qualification,2-1 (0-0),Guatemala,Nicaragua,1998_FRANCE_PR.htm,Guatemala,1996,2.0,1.0,Guatemala,
1998-FRANCE,qualification,0-0 (0-0),Dutch Antilles,Dominican Republic,1998_FRANCE_PR.htm,Willemstad,1996,0.0,0.0,draw,
1998-FRANCE,qualification,7-0 (5-0),Saint Vincent & The Grenadines,Puerto Rico,1998_FRANCE_PR.htm,Kingstown,1996,7.0,0.0,Saint Vincent & The Grenadines,
1998-FRANCE,qualification,0-1 (0-1),Cayman Islands,Cuba,1998_FRANCE_PR.htm,Georgetown,1996,0.0,1.0,Cuba,
1998-FRANCE,qualification,6-1 (2-0),Haiti,Grenada,1998_FRANCE_PR.htm,Port-au-Prince,1996,6.0,1.0,Haiti,
1998-FRANCE,qualification,5-0 (1-0),Cuba,Cayman Islands,1998_FRANCE_PR.htm,Georgetown,1996,5.0,0.0,Cuba,
1998-FRANCE,qualification,0-1 (0-0),Dominica,Barbados,1998_FRANCE_PR.htm,Roseau,1996,0.0,1.0,Barbados,
1998-FRANCE,qualification,0-1 (0-0),Grenada,Haiti,1998_FRANCE_PR.htm,St_Georges,1996,0.0,1.0,Haiti,
1998-FRANCE,qualification,0-1 (0-0),Saint Lucia,Saint Kitts & Nevis,1998_FRANCE_PR.htm,Castries,1996,0.0,1.0,Saint Kitts & Nevis,
1998-FRANCE,qualification,1-0 (0-0),Barbados,Dominica,1998_FRANCE_PR.htm,Bridgetown,1996,1.0,0.0,Barbados,
1998-FRANCE,qualification,0-0 (0-0),Mauritania,Burkina Faso,1998_FRANCE_PR.htm,Nouakchott,1996,0.0,0.0,draw,
1998-FRANCE,qualification,5-1 (2-0),Sweden,Belarus,1998_FRANCE_PR.htm,Stockholm,1996,5.0,1.0,Sweden,
1998-FRANCE,qualification,1-1 (0-0),Iceland,Macedonia,1998_FRANCE_PR.htm,ReykjavAk,1996,1.0,1.0,draw,
1998-FRANCE,qualification,0-1 (0-1),Malawi,South Africa,1998_FRANCE_PR.htm,Blantyre,1996,0.0,1.0,South Africa,
1998-FRANCE,qualification,2-0 (1-0),Namibia,Mozambique,1998_FRANCE_PR.htm,Windhoek,1996,2.0,0.0,Namibia,
1998-FRANCE,qualification,0-2 (0-1),Uganda,Angola,1998_FRANCE_PR.htm,Kampala,1996,0.0,2.0,Angola,
1998-FRANCE,qualification,3-2 (2-0),Guinea-Bissau,Guinea,1998_FRANCE_PR.htm,Bissau,1996,3.0,2.0,Guinea-Bissau,
1998-FRANCE,qualification,2-0 (1-0),Sudan,Zambia,1998_FRANCE_PR.htm,Khartoum,1996,2.0,0.0,Sudan,
1998-FRANCE,qualification,2-1 (1-1),Gambia,Liberia,1998_FRANCE_PR.htm,Banjul,1996,2.0,1.0,Gambia,
1998-FRANCE,qualification,5-0 (2-0),Norway,Azerbaijan,1998_FRANCE_PR.htm,Oslo,1996,5.0,0.0,Norway,
1998-FRANCE,qualification,6-0 (3-0),Serbia,Malta,1998_FRANCE_PR.htm,Belgrade,1996,6.0,0.0,Serbia,
1998-FRANCE,qualification,0-5 (0-3),San Marino,Wales,1998_FRANCE_PR.htm,Serravalle,1996,0.0,5.0,Wales,
1998-FRANCE,qualification,2-0 (0-0),Ecuador,Argentina,1998_FRANCE_PR.htm,Quito,1996,2.0,0.0,Ecuador,
1998-FRANCE,qualification,0-2 (0-1),Uruguay,Paraguay,1998_FRANCE_PR.htm,Montevideo,1996,0.0,2.0,Paraguay,
1998-FRANCE,qualification,1-1 (1-0),Venezuela,Chile,1998_FRANCE_PR.htm,Barinas,1996,1.0,1.0,draw,
1998-FRANCE,qualification,1-1 (0-0),Peru,Colombia,1998_FRANCE_PR.htm,Lima,1996,1.0,1.0,draw,
1998-FRANCE,qualification,1-2 (1-0),Belize,Panama,1998_FRANCE_PR.htm,Belize City,1996,1.0,2.0,Panama,
1998-FRANCE,qualification,3-1 (0-0),Kenya,Algeria,1998_FRANCE_PR.htm,Nairobi,1996,3.0,1.0,Kenya,
1998-FRANCE,qualification,2-1 (1-0),Togo,Senegal,1998_FRANCE_PR.htm,LomA(c),1996,2.0,1.0,Togo,
1998-FRANCE,qualification,1-2 (1-0),Madagascar,Zimbabwe,1998_FRANCE_PR.htm,Antananarivo,1996,1.0,2.0,Zimbabwe,
1998-FRANCE,qualification,1-0 (0-0),Burundi,Sierra Leone,1998_FRANCE_PR.htm,Bujumbura,1996,1.0,0.0,Burundi,
1998-FRANCE,qualification,0-1 (0-1),Swaziland,Gabon,1998_FRANCE_PR.htm,Mbabane,1996,0.0,1.0,Gabon,
1998-FRANCE,qualification,1-5 (0-2),Mauritius,Zaire,1998_FRANCE_PR.htm,Port_Louis,1996,1.0,5.0,Zaire,
1998-FRANCE,qualification,1-3 (0-1),Rwanda,Tunisia,1998_FRANCE_PR.htm,Kigali,1996,1.0,3.0,Tunisia,
1998-FRANCE,qualification,2-0 (1-0),Congo,Ivory Coast,1998_FRANCE_PR.htm,Brazzaville,1996,2.0,0.0,Congo,
1998-FRANCE,qualification,0-0 (0-0),Tanzania,Ghana,1998_FRANCE_PR.htm,Dar es Salaam,1996,0.0,0.0,draw,
1998-FRANCE,qualification,4-1 (1-0),Panama,Belize,1998_FRANCE_PR.htm,PanamA!,1996,4.0,1.0,Panama,
1998-FRANCE,qualification,6-1 (2-0),Cuba,Haiti,1998_FRANCE_PR.htm,Port_of_Spain,1996,6.0,1.0,Cuba,
1998-FRANCE,qualification,1-0 (0-0),Algeria,Kenya,1998_FRANCE_PR.htm,Algiers,1996,1.0,0.0,Algeria,
1998-FRANCE,qualification,1-4 (0-2),Dominican Republic,Trinidad and Tobago,1998_FRANCE_PR.htm,Santo Domingo,1996,1.0,4.0,Trinidad and Tobago,
1998-FRANCE,qualification,3-0 (3-0),South Africa,Malawi,1998_FRANCE_PR.htm,Johannesburg,1996,3.0,0.0,South Africa,
1998-FRANCE,qualification,1-1 (1-0),Senegal,Togo,1998_FRANCE_PR.htm,Dakar,1996,1.0,1.0,draw,
1998-FRANCE,qualification,2-0 (1-0),Burkina Faso,Mauritania,1998_FRANCE_PR.htm,Ouagadougou,1996,2.0,0.0,Burkina Faso,
1998-FRANCE,qualification,1-1 (1-0),Mozambique,Namibia,1998_FRANCE_PR.htm,Maputo,1996,1.0,1.0,draw,
1998-FRANCE,qualification,3-1 (2-1),Angola,Uganda,1998_FRANCE_PR.htm,Luanda,1996,3.0,1.0,Angola,
1998-FRANCE,qualification,3-1 (1-0),Guinea,Guinea-Bissau,1998_FRANCE_PR.htm,Conakry,1996,3.0,1.0,Guinea,
1998-FRANCE,qualification,3-0 (2-0),Zambia,Sudan,1998_FRANCE_PR.htm,Lusaka,1996,3.0,0.0,Zambia,
1998-FRANCE,qualification,2-2 (0-1),Zimbabwe,Madagascar,1998_FRANCE_PR.htm,Harare,1996,2.0,2.0,draw,
1998-FRANCE,qualification,0-1 (0-1),Sierra Leone,Burundi,1998_FRANCE_PR.htm,Freetown,1996,0.0,1.0,Burundi,
1998-FRANCE,qualification,2-0 (1-0),Gabon,Swaziland,1998_FRANCE_PR.htm,Libreville,1996,2.0,0.0,Gabon,
1998-FRANCE,qualification,2-0 (1-0),Zaire,Mauritius,1998_FRANCE_PR.htm,Kinshasa,1996,2.0,0.0,Zaire,
1998-FRANCE,qualification,2-0 (1-0),Tunisia,Rwanda,1998_FRANCE_PR.htm,Tunis,1996,2.0,0.0,Tunisia,
1998-FRANCE,qualification,1-1 (1-0),Ivory Coast,Congo,1998_FRANCE_PR.htm,Abidjan,1996,1.0,1.0,draw,
1998-FRANCE,qualification,2-1 (0-0),Ghana,Tanzania,1998_FRANCE_PR.htm,Kumasi,1996,2.0,1.0,Ghana,
1998-FRANCE,qualification,8-0 (6-0),Trinidad and Tobago,Dominican Republic,1998_FRANCE_PR.htm,Port_of_Spain,1996,8.0,0.0,Trinidad and Tobago,
1998-FRANCE,qualification,0-1 (0-0),Barbados,Jamaica,1998_FRANCE_PR.htm,Bridgetown,1996,0.0,1.0,Jamaica,
1998-FRANCE,qualification,2-2 (1-2),Saint Kitts & Nevis,Saint Vincent & The Grenadines,1998_FRANCE_PR.htm,Basseterre,1996,2.0,2.0,draw,
1998-FRANCE,qualification,4-0 (1-0),Liberia,Gambia,1998_FRANCE_PR.htm,Accra,1996,4.0,0.0,Liberia,
1998-FRANCE,qualification,2-0 (0-0),Greece,Slovakia,1998_FRANCE_PR.htm,Athens,1996,2.0,0.0,Greece,
1998-FRANCE,qualification,1-1 (1-0),Haiti,Cuba,1998_FRANCE_PR.htm,Cap HaA-tien,1996,1.0,1.0,draw,
1998-FRANCE,qualification,2-0 (1-0),Jamaica,Barbados,1998_FRANCE_PR.htm,Kingston,1996,2.0,0.0,Jamaica,
1998-FRANCE,qualification,0-0 (0-0),Saint Vincent & The Grenadines,Saint Kitts & Nevis,1998_FRANCE_PR.htm,Kingstown,1996,0.0,0.0,draw,
1998-FRANCE,qualification,4-1 (1-0),Chile,Ecuador,1998_FRANCE_PR.htm,Santiago,1996,4.0,1.0,Chile,
1998-FRANCE,qualification,0-0 (0-0),Peru,Argentina,1998_FRANCE_PR.htm,Lima,1996,0.0,0.0,draw,
1998-FRANCE,qualification,3-1 (2-0),Colombia,Uruguay,1998_FRANCE_PR.htm,Barranquilla,1996,3.0,1.0,Colombia,
1998-FRANCE,qualification,6-1 (2-0),Bolivia,Venezuela,1998_FRANCE_PR.htm,La_Paz,1996,6.0,1.0,Bolivia,
1998-FRANCE,qualification,3-1 (2-0),Canada,Panama,1998_FRANCE_PR.htm,Edmonton,1996,3.0,1.0,Canada,
1998-FRANCE,qualification,1-0 (1-0),Azerbaijan,Switzerland,1998_FRANCE_PR.htm,Baku,1996,1.0,0.0,Azerbaijan,
1998-FRANCE,qualification,1-0 (1-0),Belarus,Estonia,1998_FRANCE_PR.htm,Minsk,1996,1.0,0.0,Belarus,
1998-FRANCE,qualification,0-0 (0-0),Austria,Scotland,1998_FRANCE_PR.htm,Vienna,1996,0.0,0.0,draw,
1998-FRANCE,qualification,1-2 (0-1),Faroe Islands,Slovakia,1998_FRANCE_PR.htm,ToftAr,1996,1.0,2.0,Slovakia,
1998-FRANCE,qualification,6-0 (4-0),Wales,San Marino,1998_FRANCE_PR.htm,Cardiff,1996,6.0,0.0,Wales,
1998-FRANCE,qualification,2-1 (2-0),Belgium,Turkey,1998_FRANCE_PR.htm,Bruxelles,1996,2.0,1.0,Belgium,
1998-FRANCE,qualification,3-0 (1-0),Romania,Lithuania,1998_FRANCE_PR.htm,Bucharest,1996,3.0,0.0,Romania,
1998-FRANCE,qualification,0-5 (0-4),Liechtenstein,Ireland,1998_FRANCE_PR.htm,Eschen,1996,0.0,5.0,Ireland,
1998-FRANCE,qualification,0-1 (0-0),Northern Ireland,Ukraine,1998_FRANCE_PR.htm,Belfast,1996,0.0,1.0,Ukraine,
1998-FRANCE,qualification,0-0 (0-0),Armenia,Portugal,1998_FRANCE_PR.htm,Erevan,1996,0.0,0.0,draw,
1998-FRANCE,qualification,3-0 (1-0),Greece,Bosnia-Herzegovina,1998_FRANCE_PR.htm,KalamA!ta,1996,3.0,0.0,Greece,
1998-FRANCE,qualification,0-2 (0-0),Slovenia,Denmark,1998_FRANCE_PR.htm,Ljubljana,1996,0.0,2.0,Denmark,
1998-FRANCE,qualification,0-3 (0-2),Moldova,England,1998_FRANCE_PR.htm,ChiAinAu,1996,0.0,3.0,England,
1998-FRANCE,qualification,1-0 (1-0),Hungary,Finland,1998_FRANCE_PR.htm,Budapest,1996,1.0,0.0,Hungary,
1998-FRANCE,qualification,1-2 (0-2),Latvia,Sweden,1998_FRANCE_PR.htm,Riga,1996,1.0,2.0,Sweden,
1998-FRANCE,qualification,2-1 (1-1),Israel,Bulgaria,1998_FRANCE_PR.htm,Tel Aviv,1996,2.0,1.0,Israel,
1998-FRANCE,qualification,4-0 (2-0),Russia,Cyprus,1998_FRANCE_PR.htm,Moskva,1996,4.0,0.0,Russia,
1998-FRANCE,qualification,1-1 (1-1),Argentina,Paraguay,1998_FRANCE_PR.htm,Buenos Aires,1996,1.0,1.0,draw,
1998-FRANCE,qualification,4-1 (3-0),Colombia,Chile,1998_FRANCE_PR.htm,Barranquilla,1996,4.0,1.0,Colombia,
1998-FRANCE,qualification,1-0 (1-0),Ecuador,Venezuela,1998_FRANCE_PR.htm,Quito,1996,1.0,0.0,Ecuador,
1998-FRANCE,qualification,0-0 (0-0),Bolivia,Peru,1998_FRANCE_PR.htm,La_Paz,1996,0.0,0.0,draw,
1998-FRANCE,qualification,0-1 (0-0),Trinidad and Tobago,Costa Rica,1998_FRANCE_PR.htm,Port_of_Spain,1996,0.0,1.0,Costa Rica,
1998-FRANCE,qualification,2-6 (0-1),Faroe Islands,Spain,1998_FRANCE_PR_GD.htm#WC-98-I-1,ToftAr,1996,2.0,6.0,Spain,
1998-FRANCE,qualification,0-5 (0-1),Cuba,El Salvador,1998_FRANCE_PR.htm,San_Salvador,1996,0.0,5.0,El Salvador,
1998-FRANCE,qualification,3-0 (2-0),Jamaica,Honduras,1998_FRANCE_PR.htm,Kingston,1996,3.0,0.0,Jamaica,
1998-FRANCE,qualification,0-3 (0-1),Saint Vincent & The Grenadines,Mexico,1998_FRANCE_PR.htm,Kingstown,1996,0.0,3.0,Mexico,
1998-FRANCE,qualification,1-1 (1-0),Papua New Guinea,Solomon Islands,1998_FRANCE_PR.htm,Lae,1996,1.0,1.0,draw,
1998-FRANCE,qualification,6-0 (2-0),Czech Republic,Malta,1998_FRANCE_PR.htm,Teplice,1996,6.0,0.0,Czech Republic,
1998-FRANCE,qualification,1-1 (1-1),Solomon Islands,Vanuatu,1998_FRANCE_PR.htm,Lae,1996,1.0,1.0,draw,
1998-FRANCE,qualification,3-0 (1-0),Qatar,Sri Lanka,1998_FRANCE_PR.htm,Doha,1996,3.0,0.0,Qatar,
1998-FRANCE,qualification,2-1 (0-1),Papua New Guinea,Vanuatu,1998_FRANCE_PR.htm,Lae,1996,2.0,1.0,Papua New Guinea,
1998-FRANCE,qualification,2-1 (0-0),Honduras,Mexico,1998_FRANCE_PR.htm,San_Pedro_Sula,1996,2.0,1.0,Honduras,
1998-FRANCE,qualification,2-0 (0-0),India,Philippines,1998_FRANCE_PR.htm,Doha,1996,2.0,0.0,India,
1998-FRANCE,qualification,6-0 (3-0),Slovakia,Malta,1998_FRANCE_PR.htm,Bratislava,1996,6.0,0.0,Slovakia,
1998-FRANCE,qualification,3-1 (1-0),Cuba,Panama,1998_FRANCE_PR.htm,PanamA!,1996,3.0,1.0,Cuba,
1998-FRANCE,qualification,1-2 (0-2),Saint Vincent & The Grenadines,Jamaica,1998_FRANCE_PR.htm,Kingstown,1996,1.0,2.0,Jamaica,
1998-FRANCE,qualification,5-0 (5-0),Qatar,Philippines,1998_FRANCE_PR.htm,Doha,1996,5.0,0.0,Qatar,
1998-FRANCE,qualification,1-1 (1-1),Sri Lanka,India,1998_FRANCE_PR.htm,Doha,1996,1.0,1.0,draw,
1998-FRANCE,qualification,0-3 (0-1),Philippines,Sri Lanka,1998_FRANCE_PR.htm,Doha,1996,0.0,3.0,Sri Lanka,
1998-FRANCE,qualification,6-0 (3-0),Qatar,India,1998_FRANCE_PR.htm,Doha,1996,6.0,0.0,Qatar,
1998-FRANCE,qualification,1-3 (1-1),Moldova,Italy,1998_FRANCE_PR.htm,ChiAinAu,1996,1.0,3.0,Italy,
1998-FRANCE,qualification,1-0 (0-0),Estonia,Belarus,1998_FRANCE_PR.htm,Tallinn,1996,1.0,0.0,Estonia,
1998-FRANCE,qualification,0-2 (0-1),Latvia,Scotland,1998_FRANCE_PR.htm,Riga,1996,0.0,2.0,Scotland,
1998-FRANCE,qualification,1-3 (1-0),Wales,Netherlands,1998_FRANCE_PR.htm,Cardiff,1996,1.0,3.0,Netherlands,
1998-FRANCE,qualification,2-0 (1-0),Lithuania,Iceland,1998_FRANCE_PR.htm,Vilnius,1996,2.0,0.0,Lithuania,
1998-FRANCE,qualification,1-1 (1-1),Northern Ireland,Armenia,1998_FRANCE_PR.htm,Belfast,1996,1.0,1.0,draw,
1998-FRANCE,qualification,2-1 (1-0),Ukraine,Portugal,1998_FRANCE_PR.htm,KyA-v,1996,2.0,1.0,Ukraine,
1998-FRANCE,qualification,2-3 (1-2),Finland,Switzerland,1998_FRANCE_PR.htm,Helsinki,1996,2.0,3.0,Switzerland,
1998-FRANCE,qualification,1-8 (1-5),Faroe Islands,Serbia,1998_FRANCE_PR.htm,ToftAr,1996,1.0,8.0,Serbia,
1998-FRANCE,qualification,1-1 (1-1),Trinidad and Tobago,Guatemala,1998_FRANCE_PR.htm,Port_of_Spain,1996,1.0,1.0,draw,
1998-FRANCE,qualification,1-1 (1-0),Panama,El Salvador,1998_FRANCE_PR.htm,PanamA!,1996,1.0,1.0,draw,
1998-FRANCE,qualification,1-4 (1-2),Bosnia-Herzegovina,Croatia,1998_FRANCE_PR.htm,Bologna,1996,1.0,4.0,Croatia,
1998-FRANCE,qualification,1-2 (1-2),Luxembourg,Bulgaria,1998_FRANCE_PR.htm,Luxembourg,1996,1.0,2.0,Bulgaria,
1998-FRANCE,qualification,1-0 (0-0),Uruguay,Bolivia,1998_FRANCE_PR.htm,Montevideo,1996,1.0,0.0,Uruguay,
1998-FRANCE,qualification,2-1 (1-1),Denmark,Greece,1998_FRANCE_PR.htm,"KA,benhavn",1996,2.0,1.0,Denmark,
1998-FRANCE,qualification,2-1 (2-1),England,Poland,1998_FRANCE_PR.htm,London,1996,2.0,1.0,England,
1998-FRANCE,qualification,1-0 (1-0),Italy,Georgia,1998_FRANCE_PR.htm,Perugia,1996,1.0,0.0,Italy,
1998-FRANCE,qualification,3-0 (0-0),Norway,Hungary,1998_FRANCE_PR.htm,Oslo,1996,3.0,0.0,Norway,
1998-FRANCE,qualification,0-1 (0-1),Sweden,Austria,1998_FRANCE_PR.htm,Stockholm,1996,0.0,1.0,Austria,
1998-FRANCE,qualification,1-1 (0-1),Belarus,Latvia,1998_FRANCE_PR.htm,Minsk,1996,1.0,1.0,draw,
1998-FRANCE,qualification,1-1 (0-0),Israel,Russia,1998_FRANCE_PR.htm,Tel Aviv,1996,1.0,1.0,draw,
1998-FRANCE,qualification,0-0 (0-0),Czech Republic,Spain,1998_FRANCE_PR_GD.htm#WC-98-I-2,Prague,1996,0.0,0.0,draw,
1998-FRANCE,qualification,0-3 (0-2),San Marino,Belgium,1998_FRANCE_PR.htm,Serravalle,1996,0.0,3.0,Belgium,
1998-FRANCE,qualification,0-4 (0-1),Iceland,Romania,1998_FRANCE_PR.htm,ReykjavAk,1996,0.0,4.0,Romania,
1998-FRANCE,qualification,3-0 (1-0),Ireland,Macedonia,1998_FRANCE_PR.htm,Dublin,1996,3.0,0.0,Ireland,
